spec_mean,spec_std,spec_max,spec_sum,spec_p75,spec_p95,dominant_hz,spectral_centroid,spectral_bandwidth,low_band_ratio_10_80,mid_band_ratio_80_180,high_band_ratio_180_500,signal_mean,signal_variance,signal_rms,signal_energy,spectral_entropy,peak_width_bins,zero_crossing_rate,signal_max,signal_min,signal_range,label,file
0.0008963103207667617,0.0010618496072507698,0.006751238906641623,7.399938008250384,0.0015878487650440056,0.002987344709242462,93.75,258.7727578818577,153.9178081813749,0.1466794307476333,0.22848468411067055,0.624835885141696,-0.00014548131527709183,0.0003373976902381797,0.018368964452338474,2.6993508404101956,0.8702710258919774,340.0,0.2717839729966246,0.07175664724879086,-0.0637321934159527,0.13548884066474354,background,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\background\background_web_003.csv
0.0005624768822926452,0.0006710921801171744,0.0051109101877616445,4.643809140208079,0.0009793604873468299,0.0018771293721539773,174.0,260.3349865999827,159.5298993011279,0.15370765371870135,0.22575435681048367,0.6205379894708148,-7.59647793776877e-05,0.00013362654877450319,0.011559944611554551,1.0690585553776728,0.869402573003476,318.0,0.2690336292036505,0.04515718739668686,-0.05633573500796937,0.10149292240465624,background,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\background\background_web_004.csv
0.0006242019298584049,0.0007392810540891094,0.00391848118944228,5.153411132910991,0.0010909464579542095,0.0020984618323484174,186.5,259.41907968939427,155.83704130495042,0.15768143559504297,0.23433122623749322,0.6079873381674636,-7.296280792230536e-05,0.00016384103624256054,0.01280024842781969,1.3107708785112036,0.8696939941552586,236.0,0.26740842605325665,0.060137722890104967,-0.04785891105033674,0.1079966339404417,background,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\background\background_web_005.csv
0.0006264712872036281,0.0007395113407159964,0.004346445983787162,5.172146947153154,0.0011110397744482962,0.0020982635964667154,20.75,259.8576347968418,153.02221536990237,0.1574326336198763,0.22547838093371436,0.6170889854464091,8.610944642438955e-06,0.00016596820822273968,0.012882867785206338,1.3277462589688582,0.8682270054459543,189.0,0.2632829103637955,0.052025955214153485,-0.0404760077328245,0.09250196294697799,background,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\background\background_web_006.csv
0.0007791071123725349,0.0009288994033417604,0.005540235603455864,6.432308319747648,0.0013815892096030796,0.0026197682132779775,36.75,255.97252371239443,151.99830021026372,0.16620011016893285,0.2308351993709057,0.6029646904601613,-6.267378912475847e-05,0.000257377378826827,0.016043107767221107,2.0590504546453614,0.8676472192354105,230.0,0.2669083635454432,0.08181703684436668,-0.055505157865256526,0.1373221947096232,background,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\background\background_web_007.csv
0.0004764977011688683,0.0005629060612159384,0.0034802151481956685,3.9339650208501764,0.0008433691317174109,0.001616082520928183,271.5,262.1463809153221,152.64672769264067,0.14366808536681527,0.23900426720181273,0.6173276474313717,-2.3781866699977076e-06,9.575689322812665e-05,0.00978554540554069,0.7660551910711879,0.8651928338031405,108.0,0.27190898862357793,0.03570822115841639,-0.03661142775099493,0.07231964890941131,background,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\background\background_web_008.csv
0.000921732610800326,0.0011021643346926118,0.010559858322571612,7.609824434767491,0.0016123013946651799,0.003081392729890213,250.25,256.5017897262668,155.2495587495119,0.16948586712213115,0.22136857013577485,0.6091455627420937,0.00017082347179388652,0.0003603112245442616,0.01898263430619621,2.882723241622218,0.8691813492774929,211.0,0.26215776972121513,0.07867326878921688,-0.07538110238113123,0.1540543711703481,background,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\background\background_web_009.csv
0.0006954587349445242,0.0008350992718765905,0.006231363387882876,5.7417073157019916,0.0012208930248829883,0.0023455518669874787,21.25,253.65540148614,154.38339669924616,0.16480472401140348,0.23560085641086098,0.5995944195777353,0.0001412328229136346,0.00020723658985599209,0.014396407071427935,1.6580522925300818,0.8675598690899397,142.0,0.26453306663332915,0.06227089938957116,-0.05363243000995728,0.11590332939952844,background,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\background\background_web_010.csv
0.0008152511601922126,0.0009695896794479566,0.005520150103336252,6.730713578546907,0.0014476913952528037,0.00274014210759076,102.0,257.17369410438874,150.86045098719384,0.16834344984551083,0.22362000096525056,0.6080365491892384,-3.6098336693538325e-06,0.00028178214065336895,0.016786368090932237,2.2542572294741436,0.870997340121579,324.0,0.2622827853481685,0.06955990563622941,-0.06119046196832736,0.13075036760455677,background,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\background\background_web_011.csv
0.0005438923393026934,0.000641247507548002,0.004270016638871554,4.490375153283036,0.0009633480440852042,0.001815922215199427,320.25,258.93686768614765,153.64009785125916,0.1594008846883466,0.22685751601537762,0.6137415992962756,-6.947644457821193e-05,0.00012512860535670195,0.011186305571235447,1.0010674586644255,0.8662153352858585,203.0,0.2655331916489561,0.04879184320434384,-0.046717991355123174,0.09550983455946702,background,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\background\background_web_012.csv
